movieId,title,genres,description,metadata
336,"Walking Dead, The (1995)",Drama|War,"A movie about Walking Dead, The. Genres: Drama, War.","{""Genre"": ""Drama, War"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
337,What's Eating Gilbert Grape (1993),Drama,A movie about What's Eating Gilbert Grape. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
338,Virtuosity (1995),Action|Sci-Fi|Thriller,"A movie about Virtuosity. Genres: Action, Sci-Fi, Thriller.","{""Genre"": ""Action, Sci-Fi, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
339,While You Were Sleeping (1995),Comedy|Romance,"A movie about While You Were Sleeping. Genres: Comedy, Romance.","{""Genre"": ""Comedy, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
340,"War, The (1994)",Adventure|Drama|War,"A movie about War, The. Genres: Adventure, Drama, War.","{""Genre"": ""Adventure, Drama, War"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
341,Double Happiness (1994),Drama,A movie about Double Happiness. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
342,Muriel's Wedding (1994),Comedy,A movie about Muriel's Wedding. Genres: Comedy.,"{""Genre"": ""Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
343,"Baby-Sitters Club, The (1995)",Children,"A movie about Baby-Sitters Club, The. Genres: Children.","{""Genre"": ""Children"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
344,Ace Ventura: Pet Detective (1994),Comedy,A movie about Ace Ventura: Pet Detective. Genres: Comedy.,"{""Genre"": ""Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,"A movie about Adventures of Priscilla, Queen of the Desert, The. Genres: Comedy, Drama.","{""Genre"": ""Comedy, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
346,Backbeat (1993),Drama|Musical,"A movie about Backbeat. Genres: Drama, Musical.","{""Genre"": ""Drama, Musical"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
347,Bitter Moon (1992),Drama|Film-Noir|Romance,"A movie about Bitter Moon. Genres: Drama, Film-Noir, Romance.","{""Genre"": ""Drama, Film-Noir, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
348,Bullets Over Broadway (1994),Comedy,A movie about Bullets Over Broadway. Genres: Comedy.,"{""Genre"": ""Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,"A movie about Clear and Present Danger. Genres: Action, Crime, Drama, Thriller.","{""Genre"": ""Action, Crime, Drama, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
350,"Client, The (1994)",Drama|Mystery|Thriller,"A movie about Client, The. Genres: Drama, Mystery, Thriller.","{""Genre"": ""Drama, Mystery, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,"A movie about Corrina, Corrina. Genres: Comedy, Drama, Romance.","{""Genre"": ""Comedy, Drama, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
352,Crooklyn (1994),Comedy|Drama,"A movie about Crooklyn. Genres: Comedy, Drama.","{""Genre"": ""Comedy, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,"A movie about Crow, The. Genres: Action, Crime, Fantasy, Thriller.","{""Genre"": ""Action, Crime, Fantasy, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
354,Cobb (1994),Drama,A movie about Cobb. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,"A movie about Flintstones, The. Genres: Children, Comedy, Fantasy.","{""Genre"": ""Children, Comedy, Fantasy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
356,Forrest Gump (1994),Comedy|Drama|Romance|War,"A movie about Forrest Gump. Genres: Comedy, Drama, Romance, War.","{""Genre"": ""Comedy, Drama, Romance, War"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
357,Four Weddings and a Funeral (1994),Comedy|Romance,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.","{""Title"": ""Four Weddings and a Funeral"", ""Description"": ""Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love."", ""Genre"": ""Comedy, Drama, Romance"", ""Year"": ""1994"", ""Director"": ""Mike Newell"", ""Runtime"": 117, ""Language"": ""en"", ""Poster"": ""https://image.tmdb.org/t/p/w500/qa72G2VS0bpxms6yo0tI9vsHm2e.jpg""}"
358,Higher Learning (1995),Drama,A movie about Higher Learning. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
359,I Like It Like That (1994),Comedy|Drama|Romance,"A movie about I Like It Like That. Genres: Comedy, Drama, Romance.","{""Genre"": ""Comedy, Drama, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
360,I Love Trouble (1994),Action|Comedy,"A movie about I Love Trouble. Genres: Action, Comedy.","{""Genre"": ""Action, Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
361,It Could Happen to You (1994),Comedy|Drama|Romance,"A movie about It Could Happen to You. Genres: Comedy, Drama, Romance.","{""Genre"": ""Comedy, Drama, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
362,"Jungle Book, The (1994)",Adventure|Children|Romance,"A movie about Jungle Book, The. Genres: Adventure, Children, Romance.","{""Genre"": ""Adventure, Children, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,"A movie about Wonderful, Horrible Life of Leni Riefenstahl, The. Genres: Documentary.","{""Genre"": ""Documentary"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,"A movie about Lion King, The. Genres: Adventure, Animation, Children, Drama, Musical, IMAX.","{""Genre"": ""Adventure, Animation, Children, Drama, Musical, IMAX"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
365,Little Buddha (1993),Drama,A movie about Little Buddha. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,"A movie about Wes Craven's New Nightmare. Genres: Drama, Horror, Mystery, Thriller.","{""Genre"": ""Drama, Horror, Mystery, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"A movie about Mask, The. Genres: Action, Comedy, Crime, Fantasy.","{""Genre"": ""Action, Comedy, Crime, Fantasy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
368,Maverick (1994),Adventure|Comedy|Western,"A movie about Maverick. Genres: Adventure, Comedy, Western.","{""Genre"": ""Adventure, Comedy, Western"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
369,Mrs. Parker and the Vicious Circle (1994),Drama,A movie about Mrs. Parker and the Vicious Circle. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,"A movie about Naked Gun 33 1/3: The Final Insult. Genres: Action, Comedy.","{""Genre"": ""Action, Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
371,"Paper, The (1994)",Comedy|Drama,"A movie about Paper, The. Genres: Comedy, Drama.","{""Genre"": ""Comedy, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
372,Reality Bites (1994),Comedy|Drama|Romance,"A movie about Reality Bites. Genres: Comedy, Drama, Romance.","{""Genre"": ""Comedy, Drama, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
373,Red Rock West (1992),Thriller,A movie about Red Rock West. Genres: Thriller.,"{""Genre"": ""Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
374,Richie Rich (1994),Children|Comedy,"A movie about Richie Rich. Genres: Children, Comedy.","{""Genre"": ""Children, Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
375,Safe Passage (1994),Drama,A movie about Safe Passage. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
376,"River Wild, The (1994)",Action|Thriller,"A movie about River Wild, The. Genres: Action, Thriller.","{""Genre"": ""Action, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
377,Speed (1994),Action|Romance|Thriller,"Jack Traven, an LAPD cop on SWAT detail, and veteran SWAT officer Harry Temple thwart an extortionist-bomber's scheme for a $3 million ransom. As they corner the bomber, he flees and detonates a bomb vest, seemingly killing himself. Weeks later, Jack witnesses a mass transit city bus explode and nearby a pay phone rings. On the phone is that same bomber looking for vengeance and the money he's owed. He gives a personal challenge to Jack: a bomb is rigged on another city bus - if it slows down below 50 mph, it will explode - bad enough any day, but a nightmare in LA traffic. And that's just the beginning...","{""Title"": ""Speed"", ""Description"": ""Jack Traven, an LAPD cop on SWAT detail, and veteran SWAT officer Harry Temple thwart an extortionist-bomber's scheme for a $3\u00a0million ransom. As they corner the bomber, he flees and detonates a bomb vest, seemingly killing himself. Weeks later, Jack witnesses a mass transit city bus explode and nearby a pay phone rings. On the phone is that same bomber looking for vengeance and the money he's owed. He gives a personal challenge to Jack: a bomb is rigged on another city bus - if it slows down below 50 mph, it will explode - bad enough any day, but a nightmare in LA traffic. And that's just the beginning..."", ""Genre"": ""Action, Thriller"", ""Year"": ""1994"", ""Director"": ""Jan de Bont"", ""Runtime"": 116, ""Language"": ""en"", ""Poster"": ""https://image.tmdb.org/t/p/w500/82PkCE4R95KhHICUDF7G4Ly2z3l.jpg""}"
378,Speechless (1994),Comedy|Romance,"A movie about Speechless. Genres: Comedy, Romance.","{""Genre"": ""Comedy, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
379,Timecop (1994),Action|Sci-Fi|Thriller,"A movie about Timecop. Genres: Action, Sci-Fi, Thriller.","{""Genre"": ""Action, Sci-Fi, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,"A movie about True Lies. Genres: Action, Adventure, Comedy, Romance, Thriller.","{""Genre"": ""Action, Adventure, Comedy, Romance, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
381,When a Man Loves a Woman (1994),Drama|Romance,"A movie about When a Man Loves a Woman. Genres: Drama, Romance.","{""Genre"": ""Drama, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
382,Wolf (1994),Drama|Horror|Romance|Thriller,"A movie about Wolf. Genres: Drama, Horror, Romance, Thriller.","{""Genre"": ""Drama, Horror, Romance, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
383,Wyatt Earp (1994),Western,A movie about Wyatt Earp. Genres: Western.,"{""Genre"": ""Western"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
384,Bad Company (1995),Action|Crime|Drama,"A movie about Bad Company. Genres: Action, Crime, Drama.","{""Genre"": ""Action, Crime, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
385,"Man of No Importance, A (1994)",Drama,"A movie about Man of No Importance, A. Genres: Drama.","{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
386,S.F.W. (1994),Drama,A movie about S.F.W.. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,"A movie about Low Down Dirty Shame, A. Genres: Action, Comedy.","{""Genre"": ""Action, Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
388,Boys Life (1995),Drama,A movie about Boys Life. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,"A movie about Colonel Chabert, Le. Genres: Drama, Romance, War.","{""Genre"": ""Drama, Romance, War"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,"A movie about Faster Pussycat! Kill! Kill!. Genres: Action, Crime, Drama.","{""Genre"": ""Action, Crime, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
391,Jason's Lyric (1994),Crime|Drama,"A movie about Jason's Lyric. Genres: Crime, Drama.","{""Genre"": ""Crime, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
392,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Animation,"A movie about Secret Adventures of Tom Thumb, The. Genres: Adventure, Animation.","{""Genre"": ""Adventure, Animation"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
393,Street Fighter (1994),Action|Adventure|Fantasy,"A movie about Street Fighter. Genres: Action, Adventure, Fantasy.","{""Genre"": ""Action, Adventure, Fantasy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
394,Coldblooded (1995),Comedy,A movie about Coldblooded. Genres: Comedy.,"{""Genre"": ""Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
395,Desert Winds (1995),Drama|Fantasy|Romance,"A movie about Desert Winds. Genres: Drama, Fantasy, Romance.","{""Genre"": ""Drama, Fantasy, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
